num,inc_time,arint,inc_type,location,dact
294,300732.96368890215,989.7524611345143,1,484,281.96301973598537
295,302865.8558227339,2132.892133831745,1,583,1067.2869213976678
300,309142.45458648214,934.9397110947175,1,300,553.2606631962489
301,310763.8858422288,1621.4312557466328,1,493,1171.9725892436784
302,311694.7934559484,930.9076137196389,1,224,500.1549825612822
303,312638.83326998213,944.0398140337202,1,439,95.45773623128439
304,312969.33050787635,330.4972378942184,1,519,959.2309385466428
305,312975.58635800186,6.2558501255116425,1,334,856.4567780275158
306,313699.6182063655,724.0318483636365,1,515,121.61939234213723
307,314808.65533233894,1109.0371259734384,1,303,224.84093041828038
308,317608.4258118134,2799.7704794744495,1,21,941.1970994599011
310,319123.28234107635,1462.2758387427893,1,327,278.8861023344342
312,321595.5076844458,557.1970034447731,1,686,557.3648149007583
315,325082.9793826924,1163.9648605608963,1,181,47.158427151633305
318,328873.3267763959,804.9947924805456,1,87,3275.5142518185103
321,331138.9879150043,69.14702889177715,1,620,853.709460515944
322,331327.5111351813,188.52322017698316,1,127,518.4632074737823
323,331897.1126936139,569.6015584326233,1,257,3197.5411388257717
324,332210.04840886116,312.93571524723666,1,686,1352.6795574845803
325,334913.8133773523,2703.7649684911594,1,318,315.2657802851611
327,337017.3813500322,649.0122028123587,1,592,29.26359877957887
328,337591.8496016045,574.4682515722816,1,677,3249.0737633584454
330,338718.67314886686,870.9027584284195,1,506,1890.1683262734716
331,340907.39054286963,2188.7173940027715,1,483,1092.2817873240497
333,343303.9438234757,385.1848388367216,1,556,367.32976564851873
334,343612.3071231542,308.36329967854545,1,620,236.38702418177962
337,345367.9803213912,587.9660981483175,1,576,1286.3606045541715
339,347544.95483261795,1286.400082359556,1,38,2584.9088899707667
340,347603.95666354365,59.00183092569932,1,679,3086.9910417432884
341,347755.69265389006,151.73599034640938,1,83,591.3279962407938
342,348519.97306302295,764.2804091328871,1,74,66.39363628075256
343,348854.00489317585,334.03183015290415,1,444,558.8622446667814
345,351698.53617242177,852.4163192697451,1,433,804.8960145140993
347,354469.2651717473,1074.657895117125,1,47,451.5578180123451
349,357188.68633492035,383.02050955116283,1,289,2863.769791088103
350,360389.04999915086,3200.3636642305064,1,15,811.081967315682
353,361263.92162632936,563.4468857802567,1,450,878.6006818055118
354,361829.37701426056,565.4553879312007,1,452,1634.276639237336
355,363973.9373851981,2144.5603709375137,1,455,1008.4692112014325
356,365139.9887318799,1166.0513466818375,1,571,478.7713417468174
359,371155.1638310297,1642.5754165669787,1,618,3877.9922186043623
361,373752.406041577,259.29414900159463,1,658,537.3843505561898
362,374987.8550635433,1235.449021966313,1,556,1.946696078509176
364,379866.35689798265,2362.3149377319496,1,476,1207.5986550576572
366,381076.77307318314,444.91031679458683,1,425,192.50163665251773
367,381572.72231658234,495.94924339919817,1,319,430.1145546913603
369,385415.47575603257,2261.8697710506967,1,602,1367.3408946198795
370,387029.28188143205,1613.806125399482,1,593,191.60202781632563
371,387787.8913287524,758.6094473203411,1,624,1157.1790184835056
373,390765.10536380956,2938.9707176663214,1,267,1323.8757727885738
375,400706.15744716517,1121.2875583849964,1,518,1687.6254445507666
376,401084.49749495974,378.3400477945688,1,619,646.4145443618185
377,403174.68680247554,2090.1893075158005,1,450,587.2186573334772
378,405097.7005139177,1923.0137114421814,1,450,448.67167174993443
379,405268.84205368673,171.14153976901434,1,610,53.741822217555836
380,407712.26120267063,2443.4191489838995,1,623,1030.667042726943
381,408541.22750682745,828.9663041568128,1,620,913.1747983845478
382,408721.12992152525,179.9024146978045,1,251,713.209366168509
385,409749.7720964581,410.27567556494614,1,66,1028.7705000466333
386,410220.4640635153,470.6919670571806,1,680,36.94922171039353
387,410479.0931069757,258.62904346041614,1,673,2022.9659414345128
388,410589.57600641286,110.48289943713462,1,679,857.8382112850519
390,410886.37141752377,119.02608784200856,1,152,380.54438832443026
392,411637.69675363816,708.1258156246622,1,679,448.42992679264324
394,413011.7378735825,424.1057800864801,1,592,929.3672294489695
395,413134.10621980595,122.36834622343304,1,441,2693.755402175112
396,414817.4798806049,1683.3736607989413,1,480,568.5459379013982
397,414961.0822714678,143.60239086288493,1,302,1271.9272504321177
398,415219.50817889615,258.4259074283764,1,108,465.97820067323573
401,416891.5881684498,867.1000660433201,1,629,1539.2455433269688
402,419789.1938508245,2897.6056823746767,1,576,868.9564554268286
406,425253.14192971255,2190.9101977019454,1,223,651.9260344249245
407,426669.2940625975,1416.1521328849485,1,470,2121.6173402289355
409,427538.6388908354,553.8582540797652,1,125,149.29838135506373
410,427661.6062341571,122.96734332171036,1,45,180.2457427445941
411,428757.14743263513,1095.5411984780221,1,592,688.9233836429378
412,429024.61543458153,267.46800194639945,1,560,1580.6042085791423
413,429991.3780966711,966.7626620895462,1,30,35.37158746073562
415,431247.87850197224,147.55098902020836,1,583,764.1391431837978
418,433644.84291540034,319.3329580029822,1,464,416.10532618715735
419,434168.3818824165,523.538967016153,1,480,1041.0802853813502
421,440187.3106323718,268.1784275472164,1,599,307.4514692102423
422,451708.1427900107,11520.832157638913,1,311,372.6439657231033
425,455519.57890072296,2212.000706611201,1,620,2296.2062482308274
426,458100.38269837276,2580.8037976498017,1,201,439.8950137575711
427,461441.40669071296,3341.023992340197,1,484,1272.0015440638208
428,466698.0658011508,5256.659110437846,1,238,1996.021521128709
430,474340.6485976689,4534.954202933528,1,692,2392.7927942600586
432,479169.84132028423,1302.6385541982017,1,143,1336.6255153207853
433,480540.62412317225,1370.7828028880176,1,455,1067.9770875165002
434,480642.79023042496,102.16610725270584,1,566,2013.8017699207005
435,481949.694150707,1306.9039202820277,1,332,510.14091836613204
436,482532.85002183274,583.155871125753,1,654,343.7077694280389
437,482773.8245519373,240.97453010454774,1,415,425.42523175666093
439,485766.9351624622,2384.582798053685,1,272,800.1343646156413
441,488098.73580178304,880.4958790658857,1,621,3292.5015179129555
442,489099.6541688245,1000.9183670414495,1,521,1378.6000207396146
443,489932.87979877467,833.2256299501751,1,597,3223.6959612918135
445,490832.1930879669,635.7860276357969,1,201,621.5606877818499
447,491236.4686634116,91.94435165339382,1,507,1811.468289571938
448,491926.0099889771,689.5413255654857,1,687,807.9778432528663
449,492694.0535349794,768.0435460023,1,452,352.3572357013321
450,492714.3565794949,20.303044515487272,1,574,3645.765001057558
452,495704.21032093756,1932.3062235083198,1,614,2162.8284839300395
453,495743.80108951195,39.590768574387766,1,678,2278.402411618985
454,496368.3085270134,624.5074375014519,1,505,1303.8578736915347
455,496503.19142749516,134.88290048175259,1,418,2310.533528613001
456,496796.7585219156,293.5670944204321,1,484,1373.3251243085197
457,500617.09335853485,3820.334836619266,1,175,1370.4537229889036
459,501238.1443582589,569.5771304519731,1,194,114.55348733470888
460,502985.4981458172,1747.3537875582697,1,648,2314.8515136178275
461,503165.9804654955,180.48231967829634,1,117,910.0479290649777
462,503553.2802583575,387.2997928620316,1,194,1340.4538638528497
465,506404.7040167422,714.2864194304566,1,615,297.98562039856364
467,509531.1390376507,2677.216700300167,1,668,2846.76716620344
468,509985.04815358913,453.90911593841156,1,131,612.5616461871209
469,514554.96015276195,4569.911999172822,1,283,202.12300147900203
470,516031.01138335466,1476.0512305927114,1,334,96.37871023762791
472,516966.73134673433,794.7734627144528,1,618,765.1046945945977
473,517602.18771383667,635.4563671023352,1,615,320.42957255564056
474,518152.9514805191,550.7637666824157,1,477,139.0071431287216
477,522217.10906929534,1025.1656233216636,1,155,4997.819145995605
479,524792.0890696071,37.63377797300927,1,570,236.40529902346256
480,526456.0028236654,1663.9137540583033,1,517,2836.685035433192
481,526552.8671411937,96.86431752832141,1,467,1101.929800424995
483,527172.4809040906,381.8849568020087,1,684,921.7644907980417
484,533419.7800193623,6247.299115271773,1,450,847.337149692673
485,535192.7975231437,1773.0175037813606,1,202,3641.0283973787396
487,536156.603647807,717.1279700731393,1,452,2080.9060650149086
488,536177.289207887,20.685560079989955,1,225,1503.6117073515595
489,536814.3362804702,637.0470725832274,1,583,106.85496331576665
490,537453.3642151841,639.0279347138712,1,471,1863.11154415793
491,537861.0836836671,407.71946848300286,1,221,1650.836666045858
492,538782.7850396388,921.7013559716288,1,278,91.39309034901468
494,539276.1294658603,311.500551937148,1,220,262.03502078490607
495,539417.6600589291,141.5305930688046,1,440,1434.0697357769707
496,539642.2567950813,224.59673615219072,1,545,574.7775860823054
497,541138.0677257607,1495.8109306794358,1,621,1366.5147504073605
498,541295.3682369029,157.30051114212256,1,658,402.67574169009947
500,547255.1696941506,357.7828544554068,1,408,1784.7187476977651
501,547837.9967717391,582.8270775885321,1,458,2711.7350794002127
503,549413.8305188665,1381.6997544326587,1,562,2236.2556527591237
504,550766.3241798725,1352.4936610059813,1,480,376.3907247004954
505,551635.9788672115,869.6546873389743,1,561,1790.3942720730079
506,552623.0318858394,987.0530186279211,1,471,2105.6166005695286
508,553223.4144925651,456.7181762084365,1,527,201.9547740560676
510,554053.9283819188,800.7948836752912,1,457,1612.3505842617594
511,554368.4526038704,314.5242219516076,1,283,840.1248082789449
513,557319.9590209068,145.79486633557826,1,279,172.87693234774315
514,559931.8905978603,2611.9315769535024,1,225,1149.4031781171482
515,560874.5429218023,942.652323941933,1,618,68.40438649278776
518,566235.1526738867,2501.186513220775,1,675,299.70208461123656
519,566888.7477409005,653.5950670137536,1,614,2287.1489511789428
520,568152.6576311048,1263.9098902043188,1,506,1785.6816351283592
522,569143.8037482884,320.1966135526309,1,268,116.84032789666054
523,569669.9302563075,526.1265080190497,1,610,963.6249178712279
529,573224.8508207666,843.1575386158656,1,553,1316.1006606162628
531,575747.8388172323,728.0182676543482,1,196,239.82326997830634
534,578209.8317918387,727.9496508651646,1,668,215.7971175566809
540,582339.0729227187,223.51816846698057,1,399,1799.6211996508182
541,582342.3993157444,3.326393025694415,1,473,2.326237784617405
542,583249.1172756095,906.7179598651128,1,560,323.4030270744856
544,586968.5834052075,2430.6765841462184,1,525,1738.6797331472483
545,587161.7866216213,193.2032164138509,1,693,1012.5023115747175
546,587537.8923211159,376.1056994945975,1,550,1117.508361139004
548,588479.1578969117,911.55280716368,1,679,734.4048410684416
549,589997.4918708885,1518.3339739767835,1,523,3694.563628052681
550,590538.9804272229,541.4885563343996,1,492,68.88257973916947
551,591028.5471434018,489.5667161789024,1,506,753.0864661677454
552,593029.6022359171,2001.0550925153075,1,309,912.8233434028081
553,593074.3095729132,44.70733699609991,1,37,2084.105808686985
555,595136.4287819674,482.4937321647303,1,256,940.3548275275753
556,595885.2967410746,748.8679591072723,1,404,299.8382568156972
557,597212.3390991911,1327.0423581164796,1,503,1116.165152816552
559,598848.4083469767,1366.5515459196176,1,332,91.78547056607756
560,598987.1384265979,138.730079621193,1,557,927.535576326318
561,602121.2069854082,3134.068558810279,1,530,928.67969447478
562,604433.4482301791,2312.2412447709357,1,604,589.5632679835378
563,605063.2770680545,629.8288378753932,1,184,1463.780061962434
564,605353.232603333,289.95553527842276,1,464,1871.8329035584034
565,605440.0414186515,86.808815318509,1,449,811.8678534602248
566,605933.9452607455,493.9038420940051,1,455,3705.3801649673687
567,607605.4203627743,1671.4751020288095,1,621,240.8705971605555
569,609850.5989811565,872.2211941577261,1,361,698.6833887139995
570,610711.9753235731,861.3763424166245,1,452,393.8648393235418
571,611254.0587681608,542.0834445876535,1,620,774.78217211251
574,612118.0437199826,87.69733170233667,1,230,2494.533410647269
576,619382.2129864455,5207.357451178832,1,610,2492.765959665356
577,619602.2989217215,220.0859352760017,1,409,127.67222425028167
578,619987.798231111,385.49930938950274,1,428,887.631559469738
580,622569.2187653991,24.070452257990837,1,431,1045.5971029218038
581,622897.187776728,327.9690113288816,1,484,223.81688927909397
582,623572.7398930502,675.5521163222147,1,473,1854.8671709064713
584,627113.7749953278,3138.782321194536,1,124,2084.4919618754434
585,627892.6969917378,778.9219964100048,1,211,4041.9482526705456
586,629872.6501616415,1979.953169903718,1,591,2341.8799981305283
587,631725.5355881007,1852.8854264591355,1,460,179.43362692566845
588,632504.5624781757,779.0268900750671,1,672,233.73814217752988
589,633226.7891016294,722.2266234536655,1,472,3000.782395846593
590,634090.5274085321,863.7383069026982,1,481,2510.37777914787
591,639360.8135849393,5270.286176407244,1,46,675.6494164136126
592,639408.6335358229,47.81995088350959,1,571,667.0796983042727
593,639651.3419286938,242.7083928709617,1,450,1316.419916938468
595,640705.2786798446,155.66823813749943,1,477,554.7454623776121
596,641333.6960352521,628.417355407495,1,608,959.9090804062289
598,643423.3747782959,1443.2258447123459,1,310,261.71161941253797
599,645381.389516337,1958.0147380410926,1,396,851.7733437224568
600,647108.4803345454,1727.0908182084095,1,294,2770.40770585101
601,648011.9113222237,903.4309876783518,1,361,773.0945877779689
602,649820.8141850188,1808.9028627950465,1,414,938.9211197882715
604,653716.974027628,3836.2127717871917,1,648,573.7165369127916
605,655957.3177547298,2240.3437271018047,1,499,1405.3077332297846
607,656975.88795268,918.1228935528779,1,477,3661.2972691260643
608,659172.8975459081,2197.009593228111,1,349,144.52554305643457
609,659219.5734235988,46.67587769066449,1,158,4840.051481525746
610,659443.4919778258,223.91855422698427,1,557,1046.4167288236154
611,661289.1063968581,1845.614419032354,1,361,1240.0063528552098
612,661939.4212809787,650.3148841205984,1,506,1934.128909057928
615,662451.4286513962,179.06878831749782,1,211,783.1595581459247
617,663587.1912871106,323.8726272545755,1,82,67.05293607227823
618,664210.6910191259,623.4997320153052,1,621,414.5326145818759
619,667426.303048778,3215.6120296521112,1,428,606.4957007455375
621,668081.1975299465,184.29817307938356,1,540,1718.6388971903548
625,670502.7531957106,460.93761383206584,1,450,1600.0755443141493
626,671734.9507715498,1232.1975758392364,1,450,659.095116484372
632,674987.8962208426,929.6221802578075,1,634,185.09313912858204
633,675873.5277756277,885.6315547850681,1,623,1561.2377474398352
635,680132.5752049921,4163.994515810744,1,689,1871.5513741554732
638,681283.1185391014,281.74219251459,1,425,923.3305708659484
639,681320.7738951428,37.655356041388586,1,62,696.5352628697939
640,683117.7800823353,1797.0061871925136,1,567,2788.9753415748837
643,685762.5120327221,123.16613910230808,1,620,26.840774684195523
644,685901.3629254191,138.8508926969953,1,637,1172.3115897254527
646,690329.6839522694,1388.740301940241,1,572,35.25995395465742
648,691438.874116368,346.19072659139056,1,478,2102.4359508395887
650,693245.2977323292,767.4581293254159,1,225,817.1985382162085
651,693584.6997932899,339.4020609606523,1,478,2592.1876278689747
654,697376.56222376,1307.5265661762096,1,228,340.1975982756587
655,699622.4673801634,2245.9051564034307,1,481,3335.6415217768044
656,701329.9107927687,1707.4434126053238,1,688,802.7331684968292
658,708419.3000472108,4594.7679613723885,1,54,652.7148644254536
659,710192.8513355157,1773.5512883049669,1,513,3209.6618646061665
660,711845.4167492702,1652.5654137544334,1,602,293.03531337148354
661,711945.1920467757,99.77529750554822,1,251,1742.1055021789382
662,713667.3312889067,1722.1392421310302,1,503,161.19929591845766
663,716638.7835553193,2971.4522664125543,1,602,1428.2766988801102
664,717799.1712582175,1160.3877028982388,1,224,137.44574853916623
665,720671.2763225659,2872.1050643483177,1,538,1195.5017692244808
667,722768.1888561387,1769.9620581342606,1,265,436.2130619492707
668,723356.9947209056,588.8058647668222,1,693,400.43810779345
669,725355.6530457196,1998.6583248140523,1,620,2567.843295708839
670,726987.6110148522,1631.957969132578,1,112,4442.113389032461
671,728028.203757934,1040.5927430818556,1,620,1289.4847602382804
673,730772.1752684359,2006.6867380761541,1,491,436.7004272070904
674,730931.5309871405,159.355718704639,1,294,1490.5483362404325
677,732109.4446596118,319.01862516021356,1,217,1686.6147496307428
679,733547.237799519,1313.9920405853773,1,461,561.7079955162942
685,742750.9117617377,2499.2149940754753,1,612,941.5002302170368
687,744354.1950880814,1410.5420518170577,1,684,444.05845651317617
688,745669.6687323754,1315.4736442939611,1,592,206.48132717435428
690,745896.5623068365,118.52444600837771,1,450,1083.5290150423439
