num,inc_time,arint,inc_type,location,dact
3068,5085301.0,145.0,1.0,451,140
3069,5086205.0,904.0,1.0,612,470
3070,5086355.0,150.0,1.0,620,1861
3071,5086810.0,455.0,1.0,343,254
3072,5087340.0,530.0,1.0,546,2120
3073,5087720.0,380.0,1.0,471,4432
3074,5089594.0,1874.0,1.0,474,1734
3075,5089603.0,9.0,1.0,568,3621
3076,5089750.0,147.0,1.0,126,286
3077,5090681.0,931.0,2.0,576,1009
3078,5091331.0,650.0,1.0,548,1741
3079,5093232.0,1901.0,1.0,467,179
3080,5093437.0,205.0,1.0,344,152
3081,5094246.0,809.0,1.0,624,3766
3082,5095124.0,878.0,2.0,216,577
3083,5095471.0,347.0,1.0,463,421
3084,5095489.0,18.0,1.0,544,1656
3085,5095814.0,325.0,1.0,343,449
3086,5096266.0,452.0,1.0,652,399
3087,5097109.0,843.0,1.0,39,743
3088,5097420.0,311.0,1.0,224,981
3089,5097953.0,533.0,1.0,18,503
3090,5098037.0,84.0,2.0,443,507
3091,5099286.0,1249.0,1.0,615,1022
3092,5099876.0,590.0,1.0,296,537
3093,5100056.0,180.0,1.0,20,245
3094,5100229.0,173.0,1.0,388,265
3095,5101092.0,863.0,1.0,505,386
3096,5102125.0,1033.0,1.0,624,977
3097,5103714.0,1589.0,1.0,60,231
3098,5105550.0,1836.0,1.0,240,206
3099,5107538.0,1988.0,2.0,349,841
3100,5111683.0,4145.0,2.0,246,1050
3101,5112838.0,1155.0,1.0,491,449
3102,5116057.0,3219.0,1.0,246,1716
3103,5117364.0,1307.0,2.0,449,633
3104,5118507.0,1143.0,1.0,63,439
3105,5119292.0,785.0,1.0,465,540
3106,5120554.0,1262.0,1.0,674,504
3107,5121198.0,644.0,1.0,435,391
3108,5124258.0,3060.0,1.0,620,3766
3109,5126804.0,2546.0,1.0,283,300
3110,5128117.0,1313.0,1.0,542,616
3111,5131745.0,3628.0,1.0,583,991
3112,5132248.0,503.0,1.0,483,1355
3113,5135144.0,2896.0,1.0,651,649
3114,5135440.0,296.0,2.0,110,1505
3115,5136227.0,787.0,1.0,612,1278
3116,5136258.0,31.0,1.0,397,459
3117,5136632.0,374.0,1.0,570,693
3118,5136717.0,85.0,1.0,567,467
3119,5137147.0,430.0,1.0,471,5467
3120,5137911.0,764.0,1.0,455,732
3121,5138014.0,103.0,1.0,455,1225
3122,5140205.0,2191.0,1.0,444,2215
3123,5140448.0,243.0,2.0,479,1216
3124,5142261.0,1813.0,1.0,479,525
3125,5143242.0,981.0,1.0,623,1907
3126,5143567.0,325.0,1.0,476,1489
3127,5143678.0,111.0,1.0,654,689
3128,5144390.0,712.0,2.0,425,1554
3129,5144696.0,306.0,1.0,652,645
3130,5144721.0,25.0,1.0,623,794
3131,5145124.0,403.0,2.0,170,1674
3132,5145195.0,71.0,1.0,482,3356
3133,5146098.0,903.0,1.0,654,818
3134,5146256.0,158.0,1.0,495,1228
3135,5146530.0,274.0,1.0,567,219
3136,5146593.0,63.0,1.0,201,378
3137,5147167.0,574.0,1.0,501,436
3138,5147783.0,616.0,1.0,95,439
3139,5147892.0,109.0,1.0,608,1097
3140,5148700.0,808.0,2.0,64,1213
3141,5148949.0,249.0,1.0,116,264
3142,5149629.0,680.0,1.0,647,596
3143,5149856.0,227.0,1.0,189,1041
3144,5150672.0,816.0,3.0,518,4107
3145,5150849.0,177.0,1.0,476,919
3146,5151991.0,1142.0,1.0,465,2434
3147,5152377.0,386.0,1.0,454,2018
3148,5152930.0,553.0,1.0,373,194
3149,5153934.0,1004.0,1.0,480,969
3150,5154039.0,105.0,1.0,456,1030
3151,5154919.0,880.0,1.0,240,1430
3152,5155178.0,259.0,1.0,229,1304
3153,5155564.0,386.0,1.0,528,531
3154,5155739.0,175.0,1.0,525,462
3155,5156919.0,1180.0,1.0,240,1247
3156,5157018.0,99.0,1.0,584,338
3157,5157218.0,200.0,1.0,444,1312
3158,5158712.0,1494.0,1.0,217,2480
3159,5159705.0,993.0,1.0,647,274
3160,5160817.0,1112.0,1.0,80,842
3161,5161254.0,437.0,1.0,604,1266
3162,5161554.0,300.0,1.0,236,2847
3163,5162560.0,1006.0,1.0,466,732
3164,5162640.0,80.0,1.0,624,993
3165,5162800.0,160.0,1.0,508,637
3166,5163716.0,916.0,2.0,620,1149
3167,5164081.0,365.0,1.0,463,795
3168,5164214.0,133.0,1.0,474,1414
3169,5164478.0,264.0,1.0,478,547
3170,5165719.0,1241.0,1.0,681,2363
3171,5166613.0,894.0,1.0,474,237
3172,5166839.0,226.0,2.0,79,910
3173,5167836.0,997.0,1.0,477,2011
3174,5168190.0,354.0,1.0,593,646
3175,5168288.0,98.0,1.0,559,481
3176,5168743.0,455.0,1.0,508,406
3177,5170016.0,1273.0,1.0,460,148
3178,5170474.0,458.0,1.0,413,303
3179,5170920.0,446.0,1.0,658,241
3180,5171879.0,959.0,1.0,569,2319
3181,5171952.0,73.0,1.0,455,480
3182,5172292.0,340.0,1.0,376,311
3183,5172690.0,398.0,2.0,412,1009
3184,5173662.0,972.0,1.0,127,401
3185,5174667.0,1005.0,1.0,651,814
3186,5174826.0,159.0,1.0,623,3012
3187,5175183.0,357.0,1.0,450,1905
3188,5175367.0,184.0,1.0,465,350
3189,5178234.0,2867.0,2.0,660,1098
3190,5180095.0,1861.0,1.0,425,1160
3191,5181090.0,995.0,1.0,620,186
3192,5181452.0,362.0,1.0,594,1037
3193,5182653.0,1201.0,1.0,337,370
3194,5182899.0,246.0,1.0,651,316
3195,5183516.0,617.0,1.0,231,1124
3196,5183721.0,205.0,2.0,415,544
3197,5184287.0,566.0,1.0,400,739
3198,5184415.0,128.0,1.0,127,450
3199,5184549.0,134.0,1.0,512,420
3200,5185346.0,797.0,1.0,618,199
3201,5185454.0,108.0,1.0,41,360
3202,5185888.0,434.0,1.0,414,497
3203,5187709.0,1821.0,1.0,470,675
3204,5188245.0,536.0,1.0,521,421
3205,5189529.0,1284.0,1.0,462,457
3206,5192483.0,2954.0,3.0,562,4185
3207,5192683.0,200.0,1.0,352,198
3208,5192745.0,62.0,2.0,165,1455
3209,5193701.0,956.0,2.0,105,1763
3210,5193929.0,228.0,1.0,647,543
3211,5195877.0,1948.0,1.0,652,844
3212,5197826.0,1949.0,1.0,570,1122
3213,5201912.0,4086.0,1.0,112,553
3214,5204026.0,2114.0,1.0,453,531
3215,5206052.0,2026.0,2.0,141,1856
3216,5209646.0,3594.0,1.0,318,201
3217,5210507.0,861.0,1.0,230,1433
3218,5212333.0,1826.0,1.0,575,2910
3219,5212669.0,336.0,2.0,561,2356
3220,5213861.0,1192.0,1.0,592,317
3221,5215804.0,1943.0,2.0,195,743
3222,5216049.0,245.0,1.0,482,336
3223,5218981.0,2932.0,2.0,243,359
3224,5219460.0,479.0,1.0,604,179
3225,5219948.0,488.0,3.0,609,5554
3226,5220623.0,675.0,1.0,415,814
3227,5222266.0,1643.0,1.0,602,756
3228,5222480.0,214.0,2.0,455,2064
3229,5223139.0,659.0,2.0,116,483
3230,5223440.0,301.0,1.0,462,672
3231,5224597.0,1157.0,1.0,572,485
3232,5225125.0,528.0,1.0,567,632
3233,5225338.0,213.0,1.0,620,1150
3234,5225981.0,643.0,2.0,655,983
3235,5226427.0,446.0,1.0,500,1304
3236,5226487.0,60.0,1.0,462,1292
3237,5226725.0,238.0,1.0,570,1463
3238,5228516.0,1791.0,1.0,476,749
3239,5229951.0,1435.0,1.0,608,674
3240,5229969.0,18.0,1.0,224,10902
3241,5230019.0,50.0,1.0,453,1000
3242,5230416.0,397.0,2.0,308,1200
3243,5230514.0,98.0,1.0,679,1843
3244,5230595.0,81.0,1.0,620,998
3245,5231237.0,642.0,1.0,476,1700
3246,5231331.0,94.0,3.0,334,5006
3247,5232203.0,872.0,1.0,471,639
3248,5232537.0,334.0,3.0,522,4148
3249,5233559.0,1022.0,2.0,90,880
3250,5233600.0,41.0,1.0,217,1867
3251,5234450.0,850.0,1.0,610,645
3252,5234577.0,127.0,1.0,654,472
3253,5235084.0,507.0,1.0,491,540
3254,5235323.0,239.0,2.0,614,926
3255,5235636.0,313.0,1.0,520,1800
3256,5235683.0,47.0,1.0,655,654
3257,5237082.0,1399.0,3.0,569,3763
3258,5237401.0,319.0,1.0,410,525
3259,5237661.0,260.0,1.0,462,847
3260,5238356.0,695.0,1.0,501,814
3261,5238399.0,43.0,1.0,77,12
3262,5239071.0,672.0,1.0,240,618
3263,5239307.0,236.0,1.0,466,549
3264,5239329.0,22.0,1.0,299,290
3265,5239580.0,251.0,1.0,568,274
3266,5239884.0,304.0,2.0,226,335
3267,5241168.0,1284.0,1.0,236,1064
3268,5241308.0,140.0,1.0,453,1346
3269,5242284.0,976.0,1.0,673,781
3270,5243141.0,857.0,1.0,194,797
3271,5243181.0,40.0,2.0,681,650
3272,5243351.0,170.0,1.0,240,261
3273,5244161.0,810.0,2.0,150,332
3274,5244206.0,45.0,1.0,654,1129
3275,5244298.0,92.0,1.0,463,823
3276,5244652.0,354.0,2.0,343,820
3277,5244843.0,191.0,1.0,593,1610
3278,5245091.0,248.0,3.0,209,3979
3279,5245275.0,184.0,1.0,624,606
3280,5245336.0,61.0,1.0,478,961
3281,5245406.0,70.0,1.0,431,1034
3282,5245456.0,50.0,1.0,453,398
3283,5246213.0,757.0,2.0,122,447
3284,5246389.0,176.0,1.0,477,4610
3285,5246589.0,200.0,1.0,570,663
3286,5246642.0,53.0,1.0,655,677
3287,5246735.0,93.0,1.0,624,140
3288,5247720.0,985.0,1.0,256,254
3289,5248662.0,942.0,1.0,474,1113
3290,5248850.0,188.0,1.0,410,335
3291,5249015.0,165.0,2.0,226,1021
3292,5249731.0,716.0,2.0,624,688
3293,5250208.0,477.0,2.0,233,1387
3294,5250367.0,159.0,1.0,656,1819
3295,5251004.0,637.0,1.0,452,1867
3296,5251013.0,9.0,1.0,569,302
3297,5251027.0,14.0,1.0,228,1363
3298,5251086.0,59.0,1.0,620,284
3299,5251192.0,106.0,1.0,680,801
3300,5251276.0,84.0,1.0,251,811
3301,5252989.0,1713.0,1.0,220,546
3302,5253095.0,106.0,1.0,410,751
3303,5253100.0,5.0,1.0,588,1610
3304,5254274.0,1174.0,1.0,409,428
3305,5254490.0,216.0,3.0,27,3298
3306,5254650.0,160.0,1.0,399,747
3307,5255364.0,714.0,1.0,409,292
3308,5259548.0,4184.0,2.0,249,1234
3309,5260348.0,800.0,3.0,669,4351
3310,5260418.0,70.0,3.0,131,4201
3311,5260633.0,215.0,2.0,292,459
3312,5260692.0,59.0,3.0,143,8171
3313,5261023.0,331.0,3.0,115,3605
3314,5263777.0,2754.0,2.0,430,1516
3315,5264344.0,567.0,2.0,414,429
3316,5264586.0,242.0,2.0,455,642
3317,5268295.0,3709.0,2.0,508,817
3318,5268409.0,114.0,3.0,116,7119
3319,5268668.0,259.0,1.0,428,86171
3320,5268780.0,112.0,2.0,480,350
3321,5268961.0,181.0,2.0,481,173
3322,5269050.0,89.0,1.0,427,86214
3323,5269200.0,150.0,1.0,414,2104
3324,5269383.0,183.0,3.0,278,86168
3325,5269505.0,122.0,1.0,478,592
3326,5269514.0,9.0,3.0,577,86163
3327,5270034.0,520.0,1.0,557,1854
3328,5270551.0,517.0,3.0,184,4981
3329,5272687.0,2136.0,1.0,477,1882
3330,5273214.0,527.0,1.0,116,2338
3331,5276212.0,2998.0,2.0,217,1492
3332,5276607.0,395.0,3.0,37,86161
3333,5276876.0,269.0,1.0,137,86164
3334,5277611.0,735.0,1.0,107,86162
3335,5277652.0,41.0,2.0,406,1523
3336,5277764.0,112.0,3.0,171,86162
3337,5281978.0,4214.0,3.0,362,4935
3338,5284601.0,2623.0,1.0,657,389
3339,5288582.0,3981.0,1.0,127,1516
3340,5297466.0,8884.0,1.0,297,331
3341,5302372.0,4906.0,2.0,363,1129
3342,5304896.0,2524.0,2.0,415,562
3343,5307325.0,2429.0,2.0,669,661
3344,5323888.0,16563.0,2.0,320,1861
3345,5326427.0,2539.0,1.0,444,1184
3346,5328490.0,2063.0,1.0,351,399
3347,5329723.0,1233.0,2.0,664,544
3348,5329917.0,194.0,2.0,509,1727
3349,5330024.0,107.0,1.0,427,634
3350,5332115.0,2091.0,2.0,461,938
3351,5335547.0,3432.0,2.0,51,565
3352,5337373.0,1826.0,2.0,521,1038
3353,5337505.0,132.0,1.0,612,358
3354,5340234.0,2729.0,1.0,224,1027
3355,5342312.0,2078.0,1.0,10,890
3356,5345134.0,2822.0,1.0,617,5201
3357,5348143.0,3009.0,2.0,222,682
3358,5348425.0,282.0,1.0,455,343
3359,5348930.0,505.0,2.0,20,2325
3360,5349826.0,896.0,1.0,428,333
3361,5350831.0,1005.0,1.0,11,2377
3362,5350879.0,48.0,1.0,309,328
3363,5353707.0,2828.0,1.0,318,269
3364,5353734.0,27.0,3.0,625,2810
3365,5354933.0,1199.0,1.0,569,286
3366,5358321.0,3388.0,2.0,321,1134
3367,5360479.0,2158.0,2.0,118,1100
3368,5360725.0,246.0,1.0,227,287
3369,5363173.0,2448.0,2.0,252,961
3370,5363442.0,269.0,3.0,324,2547
3371,5371592.0,8150.0,2.0,8,1617
3372,5377805.0,6213.0,3.0,24,4920
3373,5379861.0,2056.0,2.0,543,442
3374,5379908.0,47.0,1.0,378,342
3375,5380310.0,402.0,1.0,452,342
3376,5387400.0,7090.0,3.0,131,3489
3377,5387887.0,487.0,1.0,473,1696
3378,5398999.0,11112.0,1.0,620,1347
3379,5403031.0,4032.0,1.0,623,904
3380,5403413.0,382.0,1.0,625,1103
3381,5405779.0,2366.0,1.0,226,885
3382,5406736.0,957.0,1.0,462,979
3383,5407259.0,523.0,1.0,465,1251
3384,5408185.0,926.0,2.0,452,899
3385,5408555.0,370.0,2.0,456,2142
3386,5408774.0,219.0,1.0,570,125
3387,5409659.0,885.0,1.0,576,375
3388,5410919.0,1260.0,1.0,240,1109
3389,5411985.0,1066.0,2.0,467,1561
3390,5412339.0,354.0,1.0,466,1267
3391,5415067.0,2728.0,1.0,585,651
3392,5415112.0,45.0,1.0,445,782
3393,5416127.0,1015.0,2.0,375,1766
3394,5416597.0,470.0,1.0,654,760
3395,5417943.0,1346.0,1.0,152,97
3396,5418695.0,752.0,1.0,465,274
3397,5419069.0,374.0,1.0,577,541
3398,5420104.0,1035.0,1.0,456,359
3399,5422802.0,2698.0,2.0,535,977
3400,5425003.0,2201.0,2.0,276,682
3401,5425132.0,129.0,1.0,463,425
3402,5425270.0,138.0,2.0,338,1229
3403,5427895.0,2625.0,1.0,464,630
3404,5428285.0,390.0,1.0,478,791
3405,5428312.0,27.0,1.0,624,1455
3406,5428401.0,89.0,2.0,419,1865
3407,5430164.0,1763.0,1.0,463,165
3408,5430484.0,320.0,1.0,23,568
3409,5430637.0,153.0,1.0,632,2591
3410,5430767.0,130.0,1.0,456,378
3411,5432020.0,1253.0,2.0,236,2375
3412,5432354.0,334.0,2.0,203,1509
3413,5432516.0,162.0,1.0,226,622
3414,5433571.0,1055.0,1.0,47,428
3415,5433593.0,22.0,1.0,470,317
3416,5433834.0,241.0,1.0,544,3964
3417,5435778.0,1944.0,1.0,575,228
3418,5436832.0,1054.0,1.0,464,651
3419,5437793.0,961.0,2.0,591,932
3420,5439473.0,1680.0,1.0,419,463
3421,5440167.0,694.0,1.0,41,175
3422,5440519.0,352.0,1.0,508,252
3423,5440568.0,49.0,2.0,122,1664
3424,5440608.0,40.0,1.0,379,350
3425,5441620.0,1012.0,2.0,302,1352
3426,5441841.0,221.0,1.0,87,346
3427,5443586.0,1745.0,2.0,681,777
3428,5445334.0,1748.0,2.0,386,1064
3429,5447404.0,2070.0,2.0,415,1419
3430,5448794.0,1390.0,3.0,422,3797
3431,5449216.0,422.0,2.0,74,299
3432,5449315.0,99.0,1.0,654,322
3433,5449473.0,158.0,1.0,261,349
3434,5449648.0,175.0,1.0,158,272
3435,5450131.0,483.0,1.0,462,2350
3436,5450744.0,613.0,1.0,624,143
3437,5451378.0,634.0,2.0,414,238
3438,5452626.0,1248.0,1.0,648,560
3439,5453629.0,1003.0,3.0,255,2530
3440,5453859.0,230.0,1.0,473,408
3441,5455198.0,1339.0,3.0,583,9938
3442,5456020.0,822.0,1.0,653,655
3443,5456205.0,185.0,2.0,418,374
3444,5460332.0,4127.0,3.0,627,2721
3445,5464266.0,3934.0,2.0,345,608
3446,5466127.0,1861.0,2.0,221,1608
3447,5478908.0,12781.0,1.0,55,465
3448,5478982.0,74.0,1.0,628,486
3449,5482984.0,4002.0,1.0,651,476
3450,5483738.0,754.0,1.0,228,646
3451,5485590.0,1852.0,2.0,612,1206
3452,5486997.0,1407.0,2.0,1,1623
3453,5487751.0,754.0,1.0,569,111
3454,5488215.0,464.0,1.0,6,1515
3455,5488674.0,459.0,1.0,612,495
3456,5488764.0,90.0,1.0,652,2317
3457,5490516.0,1752.0,1.0,126,398
3458,5492746.0,2230.0,1.0,414,4186
3459,5492763.0,17.0,1.0,483,2305
3460,5492952.0,189.0,1.0,473,1969
3461,5494306.0,1354.0,2.0,267,1339
3462,5494532.0,226.0,1.0,455,950
3463,5494817.0,285.0,1.0,620,1665
3464,5495031.0,214.0,2.0,526,1301
3465,5495186.0,155.0,2.0,442,556
3466,5495379.0,193.0,1.0,658,2308
3467,5495442.0,63.0,1.0,201,945
3468,5495612.0,170.0,1.0,471,2979
3469,5495612.0,0.0,1.0,471,2946
3470,5495722.0,110.0,1.0,473,1273
3471,5496018.0,296.0,1.0,166,306
3472,5496885.0,867.0,1.0,425,274
3473,5497631.0,746.0,3.0,624,2786
3474,5498018.0,387.0,1.0,610,1147
3475,5498777.0,759.0,1.0,612,4016
3476,5499662.0,885.0,1.0,462,774
3477,5499737.0,75.0,1.0,481,616
3478,5500581.0,844.0,1.0,467,1111
3479,5500795.0,214.0,1.0,466,682
3480,5501649.0,854.0,1.0,690,562
3481,5501949.0,300.0,1.0,655,240
3482,5502086.0,137.0,1.0,464,661
3483,5502156.0,70.0,1.0,593,402
3484,5502352.0,196.0,1.0,193,203
3485,5503151.0,799.0,1.0,583,768
3486,5503273.0,122.0,1.0,224,2122
3487,5503746.0,473.0,1.0,658,340
3488,5504170.0,424.0,1.0,102,403
3489,5504551.0,381.0,1.0,620,1967
3490,5505073.0,522.0,1.0,623,1352
3491,5505314.0,241.0,1.0,519,366
3492,5506053.0,739.0,1.0,240,796
3493,5506077.0,24.0,3.0,247,5337
3494,5506847.0,770.0,1.0,686,1240
3495,5507149.0,302.0,1.0,224,2406
3496,5507378.0,229.0,1.0,654,790
3497,5507559.0,181.0,3.0,480,8040
3498,5508015.0,456.0,1.0,602,403
3499,5509338.0,1323.0,2.0,471,0
3500,5509985.0,647.0,2.0,209,913
3501,5510805.0,820.0,1.0,79,630
3502,5510829.0,24.0,1.0,647,1149
3503,5511850.0,1021.0,1.0,543,312
3504,5512084.0,234.0,1.0,625,482
3505,5512681.0,597.0,1.0,471,5914
3506,5513299.0,618.0,1.0,477,757
3507,5513358.0,59.0,1.0,414,1879
3508,5513612.0,254.0,1.0,217,519
3509,5513636.0,24.0,1.0,410,354
3510,5513758.0,122.0,1.0,647,1779
3511,5515770.0,2012.0,1.0,624,858
3512,5516841.0,1071.0,2.0,215,1750
3513,5516869.0,28.0,2.0,632,1434
3514,5516984.0,115.0,2.0,270,1219
3515,5517186.0,202.0,1.0,623,329
3516,5517691.0,505.0,1.0,463,244
3517,5517925.0,234.0,1.0,440,901
3518,5518630.0,705.0,2.0,251,1083
3519,5519136.0,506.0,2.0,526,612
3520,5519412.0,276.0,2.0,334,514
3521,5519867.0,455.0,1.0,474,745
3522,5519876.0,9.0,1.0,201,755
3523,5520586.0,710.0,1.0,140,183
3524,5521398.0,812.0,1.0,570,182
3525,5521754.0,356.0,2.0,106,284
3526,5521785.0,31.0,1.0,651,804
3527,5522214.0,429.0,1.0,247,734
3528,5522379.0,165.0,1.0,620,436
3529,5522716.0,337.0,1.0,479,224
3530,5522844.0,128.0,2.0,226,2069
3531,5523198.0,354.0,1.0,620,523
3532,5523516.0,318.0,1.0,471,468
3533,5523524.0,8.0,1.0,658,145
3534,5523552.0,28.0,1.0,564,618
3535,5524052.0,500.0,1.0,492,390
3536,5524200.0,148.0,1.0,137,295
3537,5525114.0,914.0,1.0,449,840
3538,5525731.0,617.0,2.0,568,1440
3539,5526723.0,992.0,1.0,121,428
3540,5527203.0,480.0,3.0,66,2767
3541,5528637.0,1434.0,1.0,217,272
3542,5530672.0,2035.0,1.0,41,378
3543,5531093.0,421.0,1.0,651,1374
3544,5531543.0,450.0,1.0,156,427
3545,5532229.0,686.0,1.0,480,2729
3546,5532400.0,171.0,1.0,463,158
3547,5533588.0,1188.0,1.0,612,507
3548,5534996.0,1408.0,1.0,458,329
3549,5535575.0,579.0,1.0,523,1494
3550,5535959.0,384.0,1.0,686,949
3551,5536029.0,70.0,1.0,615,1867
3552,5536213.0,184.0,1.0,36,297
3553,5537208.0,995.0,1.0,568,1639
3554,5537859.0,651.0,1.0,292,254
3555,5537892.0,33.0,2.0,599,884
3556,5538950.0,1058.0,1.0,666,482
3557,5540027.0,1077.0,1.0,332,262
3558,5540990.0,963.0,1.0,218,513
3559,5541202.0,212.0,1.0,66,417
3560,5541754.0,552.0,1.0,501,566
3561,5543682.0,1928.0,1.0,207,329
3562,5545734.0,2052.0,1.0,647,591
3563,5549098.0,3364.0,1.0,412,449
3564,5549380.0,282.0,1.0,469,237
3565,5561346.0,11966.0,1.0,508,286
3566,5562221.0,875.0,1.0,625,936
3567,5563364.0,1143.0,1.0,284,1794
3568,5564129.0,765.0,1.0,480,1452
3569,5564240.0,111.0,1.0,483,1816
3570,5565891.0,1651.0,1.0,214,393
3571,5568139.0,2248.0,1.0,521,964
3572,5569407.0,1268.0,1.0,240,1064
3573,5570013.0,606.0,1.0,473,1394
3574,5570351.0,338.0,1.0,224,805
3575,5571669.0,1318.0,2.0,42,1467
3576,5571770.0,101.0,1.0,457,169
3577,5571929.0,159.0,2.0,552,1805
3578,5572142.0,213.0,1.0,342,276
3579,5572815.0,673.0,1.0,452,1224
3580,5573383.0,568.0,1.0,655,2202
3581,5573694.0,311.0,1.0,455,1676
3582,5573732.0,38.0,2.0,19,2339
3583,5574124.0,392.0,1.0,455,3402
3584,5574346.0,222.0,1.0,410,1061
3585,5575103.0,757.0,2.0,510,1216
3586,5575666.0,563.0,1.0,570,308
3587,5576221.0,555.0,2.0,424,686
3588,5576292.0,71.0,1.0,224,1847
3589,5578167.0,1875.0,1.0,464,1993
3590,5578274.0,107.0,1.0,446,3630
3591,5578403.0,129.0,1.0,410,649
3592,5578508.0,105.0,2.0,223,1311
3593,5578818.0,310.0,1.0,591,1362
3594,5578941.0,123.0,1.0,464,342
3595,5579116.0,175.0,1.0,612,697
3596,5579176.0,60.0,1.0,473,840
3597,5579222.0,46.0,1.0,568,373
3598,5579384.0,162.0,1.0,620,2374
3599,5579638.0,254.0,1.0,462,1773
3600,5579822.0,184.0,3.0,520,2749
3601,5580281.0,459.0,1.0,528,1148
3602,5580487.0,206.0,1.0,546,1789
3603,5580867.0,380.0,1.0,465,1629
3604,5581175.0,308.0,1.0,226,1656
3605,5582018.0,843.0,1.0,446,1034
3606,5582426.0,408.0,1.0,647,725
3607,5583110.0,684.0,1.0,446,275
3608,5583152.0,42.0,1.0,463,2002
3609,5583289.0,137.0,1.0,620,461
3610,5583614.0,325.0,1.0,435,815
3611,5584087.0,473.0,1.0,245,1931
3612,5584186.0,99.0,1.0,530,1802
3613,5584309.0,123.0,1.0,693,3239
3614,5584360.0,51.0,1.0,652,1163
3615,5584463.0,103.0,1.0,570,1255
3616,5585177.0,714.0,1.0,414,1256
3617,5585539.0,362.0,1.0,456,900
3618,5585904.0,365.0,2.0,502,901
3619,5586048.0,144.0,2.0,147,449
3620,5586136.0,88.0,1.0,583,1488
3621,5586243.0,107.0,1.0,220,1800
3622,5586269.0,26.0,1.0,435,2285
3623,5586304.0,35.0,2.0,415,588
3624,5586994.0,690.0,1.0,228,1211
3625,5587014.0,20.0,2.0,443,482
3626,5587065.0,51.0,3.0,94,2417
3627,5587128.0,63.0,1.0,452,4465
3628,5587333.0,205.0,2.0,3,1808
3629,5587374.0,41.0,1.0,623,664
3630,5587941.0,567.0,1.0,287,1023
3631,5588239.0,298.0,1.0,573,1443
3632,5589346.0,1107.0,2.0,79,1211
3633,5589451.0,105.0,1.0,588,549
3634,5589608.0,157.0,1.0,465,684
3635,5589807.0,199.0,1.0,491,1081
3636,5589886.0,79.0,1.0,462,520
3637,5590036.0,150.0,1.0,654,478
3638,5590039.0,3.0,1.0,514,1291
3639,5590324.0,285.0,1.0,623,3719
3640,5590345.0,21.0,1.0,410,1664
3641,5590827.0,482.0,1.0,463,557
3642,5591429.0,602.0,1.0,521,613
3643,5591667.0,238.0,1.0,651,1072
3644,5592345.0,678.0,1.0,464,659
3645,5592428.0,83.0,1.0,530,722
3646,5593284.0,856.0,1.0,240,1850
3647,5594010.0,726.0,1.0,41,465
3648,5594043.0,33.0,1.0,652,387
3649,5594230.0,187.0,1.0,144,530
3650,5594359.0,129.0,1.0,592,2802
3651,5595188.0,829.0,1.0,414,399
3652,5595234.0,46.0,1.0,240,107
3653,5595595.0,361.0,1.0,593,2426
3654,5595860.0,265.0,1.0,623,2074
3655,5597174.0,1314.0,1.0,188,260
3656,5597833.0,659.0,1.0,652,350
3657,5598445.0,612.0,1.0,284,430
3658,5598557.0,112.0,1.0,491,1087
3659,5598707.0,150.0,1.0,467,1053
3660,5599341.0,634.0,2.0,332,345
3661,5599685.0,344.0,1.0,469,518
3662,5599747.0,62.0,1.0,625,300
3663,5599928.0,181.0,1.0,502,789
3664,5600141.0,213.0,1.0,528,553
3665,5600253.0,112.0,1.0,465,2931
3666,5600635.0,382.0,1.0,499,707
3667,5600643.0,8.0,1.0,240,915
3668,5600695.0,52.0,1.0,462,410
3669,5601362.0,667.0,1.0,479,1944
3670,5601540.0,178.0,1.0,415,1043
3671,5601766.0,226.0,1.0,568,3030
3672,5602801.0,1035.0,2.0,489,1933
3673,5603018.0,217.0,1.0,651,575
3674,5603366.0,348.0,2.0,440,1160
3675,5603457.0,91.0,1.0,654,854
3676,5603792.0,335.0,1.0,463,516
3677,5604272.0,480.0,2.0,90,1504
3678,5604889.0,617.0,1.0,624,574
3679,5605493.0,604.0,1.0,389,585
3680,5606457.0,964.0,3.0,316,3078
3681,5606970.0,513.0,1.0,38,1562
3682,5607602.0,632.0,2.0,388,1001
3683,5608202.0,600.0,2.0,521,536
3684,5609716.0,1514.0,1.0,240,609
3685,5610515.0,799.0,1.0,496,4710
3686,5610966.0,451.0,1.0,474,4974
3687,5611331.0,365.0,1.0,465,604
3688,5611410.0,79.0,1.0,72,584
3689,5611580.0,170.0,2.0,447,567
3690,5611626.0,46.0,1.0,651,168
3691,5612060.0,434.0,1.0,157,474
3692,5612437.0,377.0,1.0,671,540
3693,5612770.0,333.0,1.0,240,1968
3694,5612870.0,100.0,1.0,326,341
3695,5614967.0,2097.0,1.0,583,74
3696,5615030.0,63.0,1.0,479,492
3697,5615096.0,66.0,1.0,620,441
3698,5615151.0,55.0,1.0,658,849
3699,5615179.0,28.0,1.0,240,370
3700,5615680.0,501.0,2.0,83,1587
3701,5615834.0,154.0,1.0,528,2289
3702,5616018.0,184.0,2.0,449,568
3703,5616130.0,112.0,3.0,680,3620
3704,5616142.0,12.0,1.0,359,599
3705,5616359.0,217.0,1.0,658,942
3706,5617090.0,731.0,1.0,617,498
3707,5617426.0,336.0,1.0,10,251
3708,5617455.0,29.0,1.0,456,466
3709,5618004.0,549.0,2.0,598,742
3710,5618068.0,64.0,1.0,474,457
3711,5618864.0,796.0,1.0,226,960
3712,5619805.0,941.0,1.0,376,987
